doi,concept,level,score
10.5281/zenodo.10719065,Medicine,0,0.9610000252723694
10.5281/zenodo.10719065,Gynecology,1,0.4415999948978424
10.5281/zenodo.10719065,Carcinoma,2,0.39629998803138733
10.5281/zenodo.10719065,Humanities,1,0.2662999927997589
10.5281/zenodo.10719065,Oral cavity,2,0.26440000534057617
10.5281/zenodo.10719065,Basal cell,2,0.26249998807907104
10.5281/zenodo.10719065,CERVIX CARCINOMA,5,0.2280000001192093
10.5281/zenodo.10719065,Oral Cancers,3,0.20329999923706055
10.5281/zenodo.10719065,Biopsy,2,0.19900000095367432
10.5281/zenodo.10719065,Metastatic carcinoma,3,0.18129999935626984
10.5281/zenodo.10719075,Humanities,1,0.6083999872207642
10.5281/zenodo.10719075,Philosophy,0,0.35120001435279846
10.5281/zenodo.10719075,Context (archaeology),2,0.3111000061035156
10.5281/zenodo.10719075,Domain (mathematical analysis),2,0.23510000109672546
10.5281/zenodo.10719075,Physics,0,0.18860000371932983
10.5281/zenodo.10719075,Art,0,0.18199999630451202
10.5281/zenodo.10719075,Computer science,0,0.17329999804496765
10.5281/zenodo.10719075,Political science,0,0.16820000112056732
10.5281/zenodo.10719075,Product (mathematics),2,0.1648000031709671
10.5281/zenodo.10719075,Homogeneous,2,0.16429999470710754
10.5281/zenodo.10719121,Physics,0,0.6104000210762024
10.5281/zenodo.10719121,Computer science,0,0.24060000479221344
10.5281/zenodo.10719121,Limiting,2,0.20600000023841858
10.5281/zenodo.10719121,Background subtraction,3,0.1906999945640564
10.5281/zenodo.10719121,Reflection (computer programming),2,0.1875
10.5281/zenodo.10719121,Optics,1,0.17730000615119934
10.5281/zenodo.10719121,Humanities,1,0.1768999993801117
10.5281/zenodo.10719121,Power consumption,3,0.1647000014781952
10.5281/zenodo.10719121,Term (time),2,0.16380000114440918
10.5281/zenodo.10719121,Context (archaeology),2,0.16120000183582306
10.5281/zenodo.10719100,Humanities,1,0.5752999782562256
10.5281/zenodo.10719100,Political science,0,0.35530000925064087
10.5281/zenodo.10719100,Context (archaeology),2,0.29170000553131104
10.5281/zenodo.10719100,Philosophy,0,0.23229999840259552
10.5281/zenodo.10719100,Order (exchange),2,0.17020000517368317
10.5281/zenodo.10719100,Art,0,0.14030000567436218
10.5281/zenodo.10719100,Statistical analysis,2,0.13269999623298645
10.5281/zenodo.10719100,Geography,0,0.13249999284744263
10.5281/zenodo.10719100,Hierarchy,2,0.1298000067472458
10.5281/zenodo.10719100,Duration (music),2,0.12680000066757202
10.5281/zenodo.10719109,Humanities,1,0.5870000123977661
10.5281/zenodo.10719109,Medicine,0,0.44209998846054077
10.5281/zenodo.10719109,Geography,0,0.16459999978542328
10.5281/zenodo.10719109,Cartography,1,0.15379999577999115
10.5281/zenodo.10719109,Political science,0,0.14800000190734863
10.5281/zenodo.10719109,Poison control,2,0.14720000326633453
10.5281/zenodo.10719109,Psychology,0,0.1446000039577484
10.5281/zenodo.10719109,Philosophy,0,0.14079999923706055
10.5281/zenodo.10719109,Metropolitan area,2,0.13850000500679016
10.5281/zenodo.10719109,Statistical analysis,2,0.12460000067949295
10.5281/zenodo.10418860,Humanities,1,0.6137999892234802
10.5281/zenodo.10418860,Political science,0,0.5766000151634216
10.5281/zenodo.10418860,Economic Justice,2,0.42500001192092896
10.5281/zenodo.10418860,Transparency (behavior),2,0.2793999910354614
10.5281/zenodo.10418860,Jurisprudence,2,0.25220000743865967
10.5281/zenodo.10418860,Philosophy,0,0.24959999322891235
10.5281/zenodo.10418860,Law,1,0.22360000014305115
10.5281/zenodo.10418860,Corporate governance,2,0.21279999613761902
10.5281/zenodo.10418860,Welfare economics,1,0.19740000367164612
10.5281/zenodo.10418860,Sociology,0,0.1850000023841858
10.5281/zenodo.10418893,Political science,0,0.45239999890327454
10.5281/zenodo.10418893,Humanities,1,0.35530000925064087
10.5281/zenodo.10418893,Welfare economics,1,0.29840001463890076
10.5281/zenodo.10418893,Manufacturing sector,2,0.2865999937057495
10.5281/zenodo.10418893,Context (archaeology),2,0.2433999925851822
10.5281/zenodo.10418893,Geography,0,0.24089999496936798
10.5281/zenodo.10418893,Constitutional court,3,0.2282000035047531
10.5281/zenodo.10418893,Licensee,3,0.2092999964952469
10.5281/zenodo.10418893,Secondary sector of the economy,2,0.20759999752044678
10.5281/zenodo.10418893,Hegemony,3,0.20649999380111694
10.5281/zenodo.10418928,Medicine,0,0.7700999975204468
10.5281/zenodo.10418928,Gynecology,1,0.3801000118255615
10.5281/zenodo.10418928,Blood pressure,2,0.30469998717308044
10.5281/zenodo.10418928,Cardiology,1,0.3000999987125397
10.5281/zenodo.10418928,Internal medicine,1,0.27399998903274536
10.5281/zenodo.10418928,Hemodynamics,2,0.2648000121116638
10.5281/zenodo.10418928,Arterial disease,3,0.24199999868869781
10.5281/zenodo.10418928,Doppler ultrasound,2,0.24150000512599945
10.5281/zenodo.10418928,Anesthesia,1,0.23160000145435333
10.5281/zenodo.10418928,Humanities,1,0.22509999573230743
10.5281/zenodo.10418934,Humanities,1,0.6721000075340271
10.5281/zenodo.10418934,Physics,0,0.4228000044822693
10.5281/zenodo.10418934,Philosophy,0,0.3806999921798706
10.5281/zenodo.10418934,Chemistry,0,0.26109999418258667
10.5281/zenodo.10418934,Gynecology,1,0.243599995970726
10.5281/zenodo.10418934,Context (archaeology),2,0.1973000019788742
10.5281/zenodo.10418934,Art,0,0.16249999403953552
10.5281/zenodo.10418934,Medicine,0,0.13989999890327454
10.5281/zenodo.10418934,Molecular biology,1,0.13199999928474426
10.5281/zenodo.10418934,Air pollutants,3,0.10010000318288803
10.5281/zenodo.10418951,Computer science,0,0.42669999599456787
10.5281/zenodo.10418951,Humanities,1,0.25859999656677246
10.5281/zenodo.10418951,Balance (ability),2,0.2386000007390976
10.5281/zenodo.10418951,Identification (biology),2,0.22509999573230743
10.5281/zenodo.10418951,Context (archaeology),2,0.22439999878406525
10.5281/zenodo.10418951,State (computer science),2,0.21610000729560852
10.5281/zenodo.10418951,Limiting,2,0.21050000190734863
10.5281/zenodo.10418951,Decision process,2,0.20810000598430634
10.5281/zenodo.10418951,Object (grammar),2,0.19130000472068787
10.5281/zenodo.10418951,Mathematics,0,0.188400000333786
10.5281/zenodo.10419530,Medicine,0,0.6208999752998352
10.5281/zenodo.10419530,Humanities,1,0.4226999878883362
10.5281/zenodo.10419530,Odontoma,3,0.31779998540878296
10.5281/zenodo.10419530,Gynecology,1,0.2402999997138977
10.5281/zenodo.10419530,Oral cavity,2,0.15299999713897705
10.5281/zenodo.10419530,Mouth mucosa,2,0.13379999995231628
10.5281/zenodo.10419530,Renal tubule,3,0.12300000339746475
10.5281/zenodo.10419530,Odontogenic tumor,3,0.10999999940395355
10.5281/zenodo.10419530,Poison control,2,0.10719999670982361
10.5281/zenodo.10419530,Dentistry,1,0.10429999977350235
10.5281/zenodo.10419545,Medicine,0,0.5967000126838684
10.5281/zenodo.10419545,Arterial disease,3,0.289000004529953
10.5281/zenodo.10419545,Nuclear medicine,1,0.2791999876499176
10.5281/zenodo.10419545,Engineering,0,0.26420000195503235
10.5281/zenodo.10419545,Surgery,1,0.24809999763965607
10.5281/zenodo.10419545,Forensic engineering,1,0.18240000307559967
10.5281/zenodo.10419545,Prosthesis design,3,0.1793999969959259
10.5281/zenodo.10419545,Humanities,1,0.1753000020980835
10.5281/zenodo.10419545,Gynecology,1,0.17270000278949738
10.5281/zenodo.10419545,Ground level,3,0.17159999907016754
10.5281/zenodo.10419560,Medicine,0,0.7251999974250793
10.5281/zenodo.10419560,Trigeminal neuralgia,2,0.5389000177383423
10.5281/zenodo.10419560,Neuralgia,3,0.3937999904155731
10.5281/zenodo.10419560,Neurovascular bundle,2,0.2874000072479248
10.5281/zenodo.10419560,Surgery,1,0.28540000319480896
10.5281/zenodo.10419560,Rhizotomy,3,0.2662999927997589
10.5281/zenodo.10419560,Gynecology,1,0.250900000333786
10.5281/zenodo.10419560,Epilepsy,2,0.24619999527931213
10.5281/zenodo.10419560,Epilepsy surgery,3,0.23319999873638153
10.5281/zenodo.10419560,Anesthesia,1,0.2303999960422516
10.5281/zenodo.10419571,Medicine,0,0.5722000002861023
10.5281/zenodo.10419571,Dentistry,1,0.3458999991416931
10.5281/zenodo.10419571,Humanities,1,0.33820000290870667
10.5281/zenodo.10419571,3d printer,2,0.33739998936653137
10.5281/zenodo.10419571,Oral cavity,2,0.328900009393692
10.5281/zenodo.10419571,Molar,2,0.31610000133514404
10.5281/zenodo.10419571,Oral health,2,0.3019999861717224
10.5281/zenodo.10419571,Materials testing,2,0.2937999963760376
10.5281/zenodo.10419571,Orthodontics,1,0.2822999954223633
10.5281/zenodo.10419571,Mandibular molar,3,0.2619999945163727
10.5281/zenodo.10419588,Humanities,1,0.6013000011444092
10.5281/zenodo.10419588,Political science,0,0.5587000250816345
10.5281/zenodo.10419588,Local Development,2,0.5566999912261963
10.5281/zenodo.10419588,Tourism,2,0.5019999742507935
10.5281/zenodo.10419588,Geography,0,0.3248000144958496
10.5281/zenodo.10419588,Context (archaeology),2,0.263700008392334
10.5281/zenodo.10419588,Sociology,0,0.25940001010894775
10.5281/zenodo.10419588,Metropolitan area,2,0.25929999351501465
10.5281/zenodo.10419588,Work (physics),2,0.23729999363422394
10.5281/zenodo.10419588,Cartography,1,0.18440000712871552
10.5281/zenodo.10419600,Humanities,1,0.5134000182151794
10.5281/zenodo.10419600,Political science,0,0.4542999863624573
10.5281/zenodo.10419600,Philosophy,0,0.3431999981403351
10.5281/zenodo.10419600,Context (archaeology),2,0.32820001244544983
10.5281/zenodo.10419600,Power (physics),2,0.2644999921321869
10.5281/zenodo.10419600,Relation (database),2,0.210099995136261
10.5281/zenodo.10419600,Sociology,0,0.18310000002384186
10.5281/zenodo.10419600,Population,2,0.17149999737739563
10.5281/zenodo.10419600,Independence (probability theory),2,0.17069999873638153
10.5281/zenodo.10419600,Subject (documents),2,0.16089999675750732
10.5281/zenodo.10425545,Medicine,0,0.4124999940395355
10.5281/zenodo.10425545,Humanities,1,0.3808000087738037
10.5281/zenodo.10425545,Psychology,0,0.3610000014305115
10.5281/zenodo.10425545,Mental health,2,0.2994000017642975
10.5281/zenodo.10425545,Philosophy,0,0.24500000476837158
10.5281/zenodo.10425545,Political science,0,0.2433999925851822
10.5281/zenodo.10425545,Social relationship,2,0.23810000717639923
10.5281/zenodo.10425545,Social vulnerability,3,0.22179999947547913
10.5281/zenodo.10425545,Sociology,0,0.21330000460147858
10.5281/zenodo.10425545,Health care,2,0.20319999754428864
10.5281/zenodo.10425561,Political science,0,0.4066999852657318
10.5281/zenodo.10425561,Geography,0,0.39340001344680786
10.5281/zenodo.10425561,Humanities,1,0.36980000138282776
10.5281/zenodo.10425561,Context (archaeology),2,0.22910000383853912
10.5281/zenodo.10425561,Cartography,1,0.18199999630451202
10.5281/zenodo.10425561,Forestry,1,0.17630000412464142
10.5281/zenodo.10425561,Local Development,2,0.15940000116825104
10.5281/zenodo.10425561,Philosophy,0,0.15129999816417694
10.5281/zenodo.10425561,Phosphogypsum,3,0.15039999783039093
10.5281/zenodo.10425561,Product (mathematics),2,0.1412000060081482
10.5281/zenodo.10425570,Humanities,1,0.5601000189781189
10.5281/zenodo.10425570,Context (archaeology),2,0.38659998774528503
10.5281/zenodo.10425570,Sociology,0,0.38029998540878296
10.5281/zenodo.10425570,Phishing,3,0.33640000224113464
10.5281/zenodo.10425570,Work (physics),2,0.3357999920845032
10.5281/zenodo.10425570,Political science,0,0.27059999108314514
10.5281/zenodo.10425570,Field (mathematics),2,0.23579999804496765
10.5281/zenodo.10425570,Psychology,0,0.23240000009536743
10.5281/zenodo.10425570,Malware,2,0.23190000653266907
10.5281/zenodo.10425570,Computer science,0,0.22210000455379486
10.5281/zenodo.10425594,Humanities,1,0.4375999867916107
10.5281/zenodo.10425594,Geography,0,0.41280001401901245
10.5281/zenodo.10425594,Political science,0,0.375
10.5281/zenodo.10425594,Context (archaeology),2,0.27619999647140503
10.5281/zenodo.10425594,Cartography,1,0.1843000054359436
10.5281/zenodo.10425594,Limiting,2,0.1842000037431717
10.5281/zenodo.10425594,Christian ministry,2,0.17059999704360962
10.5281/zenodo.10425594,Participatory democracy,4,0.1534000039100647
10.5281/zenodo.10425594,Welfare economics,1,0.15139999985694885
10.5281/zenodo.10425594,Work (physics),2,0.15039999783039093
10.5281/zenodo.10425603,Humanities,1,0.5644999742507935
10.5281/zenodo.10425603,Physics,0,0.5449000000953674
10.5281/zenodo.10425603,Philosophy,0,0.2913999855518341
10.5281/zenodo.10425603,Chemistry,0,0.26570001244544983
10.5281/zenodo.10425603,Art,0,0.23430000245571136
10.5281/zenodo.10425603,Skin color,2,0.20649999380111694
10.5281/zenodo.10425603,Context (archaeology),2,0.15970000624656677
10.5281/zenodo.10425603,Materials science,0,0.15790000557899475
10.5281/zenodo.10425603,Materials testing,2,0.1551000028848648
10.5281/zenodo.10425603,High pressure,2,0.1543000042438507
10.5281/zenodo.10425616,Political science,0,0.6126000285148621
10.5281/zenodo.10425616,Humanities,1,0.5909000039100647
10.5281/zenodo.10425616,Context (archaeology),2,0.3707999885082245
10.5281/zenodo.10425616,Philosophy,0,0.3693000078201294
10.5281/zenodo.10425616,Democracy,3,0.32519999146461487
10.5281/zenodo.10425616,Sociology,0,0.274399995803833
10.5281/zenodo.10425616,Order (exchange),2,0.22609999775886536
10.5281/zenodo.10425616,Work (physics),2,0.2206999957561493
10.5281/zenodo.10425616,Field (mathematics),2,0.20280000567436218
10.5281/zenodo.10425616,Perspective (graphical),2,0.1987999975681305
10.5281/zenodo.10425632,Political science,0,0.5670999884605408
10.5281/zenodo.10425632,Humanities,1,0.46239998936653137
10.5281/zenodo.10425632,Business,0,0.3246999979019165
10.5281/zenodo.10425632,Advertising,1,0.2919999957084656
10.5281/zenodo.10425632,Product (mathematics),2,0.26989999413490295
10.5281/zenodo.10425632,Work (physics),2,0.2619999945163727
10.5281/zenodo.10425632,Promotion (chess),3,0.2549999952316284
10.5281/zenodo.10425632,Marketing,1,0.25360000133514404
10.5281/zenodo.10425632,Digital marketing,2,0.25040000677108765
10.5281/zenodo.10425632,Geography,0,0.23280000686645508
10.5281/zenodo.10425641,Humanities,1,0.5579000115394592
10.5281/zenodo.10425641,Political science,0,0.41449999809265137
10.5281/zenodo.10425641,Philosophy,0,0.39730000495910645
10.5281/zenodo.10425641,Sociology,0,0.3068999946117401
10.5281/zenodo.10425641,Work (physics),2,0.28870001435279846
10.5281/zenodo.10425641,Context (archaeology),2,0.257099986076355
10.5281/zenodo.10425641,Scope (computer science),2,0.23690000176429749
10.5281/zenodo.10425641,Criminal responsibility,3,0.23389999568462372
10.5281/zenodo.10425641,Field (mathematics),2,0.21080000698566437
10.5281/zenodo.10425641,Evasion (ethics),3,0.20980000495910645
10.5281/zenodo.10426472,Political science,0,0.5428000092506409
10.5281/zenodo.10426472,Humanities,1,0.4212000072002411
10.5281/zenodo.10426472,Context (archaeology),2,0.3158000111579895
10.5281/zenodo.10426472,Geography,0,0.2502000033855438
10.5281/zenodo.10426472,Social impact,3,0.23350000381469727
10.5281/zenodo.10426472,Sociology,0,0.22130000591278076
10.5281/zenodo.10426472,Welfare economics,1,0.1817999929189682
10.5281/zenodo.10426472,Population,2,0.18039999902248383
10.5281/zenodo.10426472,Philosophy,0,0.16660000383853912
10.5281/zenodo.10426472,Social economy,2,0.15839999914169312
10.5281/zenodo.10426474,Humanities,1,0.645799994468689
10.5281/zenodo.10426474,Philosophy,0,0.3711000084877014
10.5281/zenodo.10426474,Political science,0,0.3084999918937683
10.5281/zenodo.10426474,Physics,0,0.22089999914169312
10.5281/zenodo.10426474,Art,0,0.17720000445842743
10.5281/zenodo.10426474,Psychology,0,0.17579999566078186
10.5281/zenodo.10426474,Quality (philosophy),2,0.1738000065088272
10.5281/zenodo.10426474,Chemistry,0,0.15360000729560852
10.5281/zenodo.10426474,Sociology,0,0.1420000046491623
10.5281/zenodo.10426474,Geography,0,0.14100000262260437
10.5281/zenodo.10426476,Philosophy,0,0.6064000129699707
10.5281/zenodo.10426476,Humanities,1,0.5842999815940857
10.5281/zenodo.10426476,Derecho,2,0.391400009393692
10.5281/zenodo.10426476,Jurisprudence,2,0.3725000023841858
10.5281/zenodo.10426476,Political science,0,0.336899995803833
10.5281/zenodo.10426476,Context (archaeology),2,0.2946999967098236
10.5281/zenodo.10426476,Judicial opinion,2,0.2590999901294708
10.5281/zenodo.10426476,Common law,2,0.21870000660419464
10.5281/zenodo.10426476,Philosophy of law,3,0.21080000698566437
10.5281/zenodo.10426476,Identity (music),2,0.20180000364780426
10.5281/zenodo.10426480,Humanities,1,0.6877999901771545
10.5281/zenodo.10426480,Philosophy,0,0.421099990606308
10.5281/zenodo.10426480,Context (archaeology),2,0.40400001406669617
10.5281/zenodo.10426480,Art,0,0.2646999955177307
10.5281/zenodo.10426480,Political science,0,0.24070000648498535
10.5281/zenodo.10426480,Physics,0,0.12460000067949295
10.5281/zenodo.10426480,Order (exchange),2,0.11999999731779099
10.5281/zenodo.10426480,Computer science,0,0.11649999767541885
10.5281/zenodo.10426480,Homogeneous,2,0.11330000311136246
10.5281/zenodo.10426480,Expansive,3,0.11190000176429749
10.5281/zenodo.10426485,Humanities,1,0.4650999903678894
10.5281/zenodo.10426485,Geography,0,0.34619998931884766
10.5281/zenodo.10426485,Context (archaeology),2,0.2897999882698059
10.5281/zenodo.10426485,Political science,0,0.22139999270439148
10.5281/zenodo.10426485,Coronavirus disease 2019 (COVID-19),4,0.18539999425411224
10.5281/zenodo.10426485,Philosophy,0,0.15710000693798065
10.5281/zenodo.10426485,Influenza pandemic,5,0.13899999856948853
10.5281/zenodo.10426485,Work (physics),2,0.13210000097751617
10.5281/zenodo.10426485,Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),5,0.12389999628067017
10.5281/zenodo.10426485,Cartography,1,0.12049999833106995
10.5281/zenodo.10426488,Humanities,1,0.6480000019073486
10.5281/zenodo.10426488,Art,0,0.334199994802475
10.5281/zenodo.10426488,Cartography,1,0.3285999894142151
10.5281/zenodo.10426488,Geography,0,0.3280999958515167
10.5281/zenodo.10426488,Philosophy,0,0.1421000063419342
10.5281/zenodo.10426488,Political science,0,0.14149999618530273
10.5281/zenodo.10426488,Context (archaeology),2,0.13359999656677246
10.5281/zenodo.10426488,Computer science,0,0.1298999935388565
10.5281/zenodo.10426488,Quality (philosophy),2,0.12399999797344208
10.5281/zenodo.10426488,Scale (ratio),2,0.12210000306367874
10.5281/zenodo.10426493,Humanities,1,0.5928999781608582
10.5281/zenodo.10426493,Political science,0,0.5138999819755554
10.5281/zenodo.10426493,Context (archaeology),2,0.37610000371932983
10.5281/zenodo.10426493,Sociology,0,0.3546000123023987
10.5281/zenodo.10426493,Higher education,2,0.2522999942302704
10.5281/zenodo.10426493,Latin Americans,2,0.2313999980688095
10.5281/zenodo.10426493,Research methodology,3,0.21649999916553497
10.5281/zenodo.10426493,Domain (mathematical analysis),2,0.2152000069618225
10.5281/zenodo.10426493,Work (physics),2,0.20970000326633453
10.5281/zenodo.10426493,Geography,0,0.2093999981880188
10.5281/zenodo.10426495,Humanities,1,0.7134000062942505
10.5281/zenodo.10426495,Psychology,0,0.34150001406669617
10.5281/zenodo.10426495,Art,0,0.33410000801086426
10.5281/zenodo.10426495,Philosophy,0,0.262800008058548
10.5281/zenodo.10426495,Amateur,2,0.2492000013589859
10.5281/zenodo.10426495,Physical activity,2,0.1662999987602234
10.5281/zenodo.10426495,Life style,2,0.16339999437332153
10.5281/zenodo.10426495,Medicine,0,0.15489999949932098
10.5281/zenodo.10426495,Mobile apps,2,0.15230000019073486
10.5281/zenodo.10426495,Computer science,0,0.14810000360012054
10.5281/zenodo.10426499,Humanities,1,0.5719000101089478
10.5281/zenodo.10426499,Political science,0,0.3986000120639801
10.5281/zenodo.10426499,Philosophy,0,0.3084000051021576
10.5281/zenodo.10426499,Control (management),2,0.29910001158714294
10.5281/zenodo.10426499,Computer science,0,0.24060000479221344
10.5281/zenodo.10426499,Work (physics),2,0.23260000348091125
10.5281/zenodo.10426499,Order (exchange),2,0.23019999265670776
10.5281/zenodo.10426499,Art,0,0.22840000689029694
10.5281/zenodo.10426499,Business,0,0.2240999937057495
10.5281/zenodo.10426499,Sociology,0,0.22169999778270721
10.5281/zenodo.10426503,Political science,0,0.510699987411499
10.5281/zenodo.10426503,Context (archaeology),2,0.3968999981880188
10.5281/zenodo.10426503,Humanities,1,0.3765999972820282
10.5281/zenodo.10426503,Geography,0,0.37299999594688416
10.5281/zenodo.10426503,Government (linguistics),2,0.2802000045776367
10.5281/zenodo.10426503,Agency (philosophy),2,0.2549999952316284
10.5281/zenodo.10426503,Free access,2,0.2547999918460846
10.5281/zenodo.10426503,Public policy,2,0.24819999933242798
10.5281/zenodo.10426503,Drone,2,0.2362000048160553
10.5281/zenodo.10426503,Principal (computer security),2,0.20229999721050262
10.5281/zenodo.10154425,Humanities,1,0.6509000062942505
10.5281/zenodo.10154425,Philosophy,0,0.5091000199317932
10.5281/zenodo.10154425,Context (archaeology),2,0.21529999375343323
10.5281/zenodo.10154425,Decree,2,0.1492999941110611
10.5281/zenodo.10154425,Medicine,0,0.13920000195503235
10.5281/zenodo.10154425,Order (exchange),2,0.12470000237226486
10.5281/zenodo.10154425,Computer science,0,0.11330000311136246
10.5281/zenodo.10154425,Derogation,2,0.11180000007152557
10.5281/zenodo.10154425,Mathematics,0,0.11050000041723251
10.5281/zenodo.10154425,Homogeneous,2,0.10440000146627426
10.5281/zenodo.10162472,Political science,0,0.5577999949455261
10.5281/zenodo.10162472,Humanities,1,0.3815000057220459
10.5281/zenodo.10162472,Welfare economics,1,0.36570000648498535
10.5281/zenodo.10162472,Geography,0,0.2863999903202057
10.5281/zenodo.10162472,Philosophy,0,0.22869999706745148
10.5281/zenodo.10162472,Economics,0,0.22139999270439148
10.5281/zenodo.10162472,Work (physics),2,0.21410000324249268
10.5281/zenodo.10162472,Income tax,2,0.2020999938249588
10.5281/zenodo.10162472,Principal (computer security),2,0.19580000638961792
10.5281/zenodo.10162472,Tax revenue,2,0.18379999697208405
10.5281/zenodo.10162485,Medicine,0,0.545199990272522
10.5281/zenodo.10162485,Humanities,1,0.3831999897956848
10.5281/zenodo.10162485,Context (archaeology),2,0.28209999203681946
10.5281/zenodo.10162485,Philosophy,0,0.23309999704360962
10.5281/zenodo.10162485,Limiting,2,0.22669999301433563
10.5281/zenodo.10162485,Duration (music),2,0.1736000031232834
10.5281/zenodo.10162485,Gynecology,1,0.1704999953508377
10.5281/zenodo.10162485,Economic shortage,3,0.16750000417232513
10.5281/zenodo.10162485,Statistical analysis,2,0.16140000522136688
10.5281/zenodo.10162485,Protocol (science),3,0.16030000150203705
10.5281/zenodo.10162489,Political science,0,0.6198999881744385
10.5281/zenodo.10162489,Humanities,1,0.5162000060081482
10.5281/zenodo.10162489,Geography,0,0.29010000824928284
10.5281/zenodo.10162489,Welfare economics,1,0.2329999953508377
10.5281/zenodo.10162489,Power (physics),2,0.21809999644756317
10.5281/zenodo.10162489,Environmental policy,2,0.21459999680519104
10.5281/zenodo.10162489,Philosophy,0,0.21060000360012054
10.5281/zenodo.10162489,Work (physics),2,0.1914999932050705
10.5281/zenodo.10162489,Environmental impact assessment,2,0.18719999492168427
10.5281/zenodo.10162489,Sociology,0,0.18449999392032623
10.5281/zenodo.10162499,Political science,0,0.49880000948905945
10.5281/zenodo.10162499,Humanities,1,0.4765999913215637
10.5281/zenodo.10162499,Consumer protection,2,0.4171999990940094
10.5281/zenodo.10162499,Business,0,0.3626999855041504
10.5281/zenodo.10162499,Welfare economics,1,0.31540000438690186
10.5281/zenodo.10162499,Context (archaeology),2,0.3000999987125397
10.5281/zenodo.10162499,Computer science,0,0.2603999972343445
10.5281/zenodo.10162499,Geography,0,0.25130000710487366
10.5281/zenodo.10162499,Medium term,2,0.1996999979019165
10.5281/zenodo.10162499,Term (time),2,0.1785999983549118
10.5281/zenodo.10162505,Humanities,1,0.604200005531311
10.5281/zenodo.10162505,Philosophy,0,0.5446000099182129
10.5281/zenodo.10162505,Political science,0,0.260699987411499
10.5281/zenodo.10162505,Context (archaeology),2,0.2037999927997589
10.5281/zenodo.10162505,Sociology,0,0.18060000240802765
10.5281/zenodo.10162505,Geography,0,0.17520000040531158
10.5281/zenodo.10162505,State (computer science),2,0.1688999980688095
10.5281/zenodo.10162505,Work (physics),2,0.1688999980688095
10.5281/zenodo.10162505,Order (exchange),2,0.15109999477863312
10.5281/zenodo.10162505,Intuition,2,0.14880000054836273
10.5281/zenodo.10162509,Political science,0,0.482699990272522
10.5281/zenodo.10162509,Humanities,1,0.46869999170303345
10.5281/zenodo.10162509,European union,2,0.3172000050544739
10.5281/zenodo.10162509,Welfare economics,1,0.3010999858379364
10.5281/zenodo.10162509,Context (archaeology),2,0.287200003862381
10.5281/zenodo.10162509,Geography,0,0.2816999852657318
10.5281/zenodo.10162509,Business,0,0.24480000138282776
10.5281/zenodo.10162509,Work schedule,3,0.22930000722408295
10.5281/zenodo.10162509,First world war,2,0.17960000038146973
10.5281/zenodo.10162509,Quality (philosophy),2,0.16060000658035278
10.5281/zenodo.10162523,Humanities,1,0.6194999814033508
10.5281/zenodo.10162523,Political science,0,0.6072999835014343
10.5281/zenodo.10162523,Geography,0,0.25699999928474426
10.5281/zenodo.10162523,Business,0,0.20739999413490295
10.5281/zenodo.10162523,Sociology,0,0.20559999346733093
10.5281/zenodo.10162523,Computer security,1,0.19059999287128448
10.5281/zenodo.10162523,Good faith,2,0.17960000038146973
10.5281/zenodo.10162523,Coronavirus disease 2019 (COVID-19),4,0.17870000004768372
10.5281/zenodo.10162523,Computer science,0,0.16920000314712524
10.5281/zenodo.10162523,Free access,2,0.1573999971151352
10.5281/zenodo.10162382,Humanities,1,0.4821999967098236
10.5281/zenodo.10162382,Political science,0,0.32829999923706055
10.5281/zenodo.10162382,Geography,0,0.2371000051498413
10.5281/zenodo.10162382,Welfare economics,1,0.2313999980688095
10.5281/zenodo.10162382,Subject (documents),2,0.226500004529953
10.5281/zenodo.10162382,Work (physics),2,0.22619999945163727
10.5281/zenodo.10162382,Sociology,0,0.2143000066280365
10.5281/zenodo.10162382,Social impact,3,0.19779999554157257
10.5281/zenodo.10162382,Beijing,3,0.19349999725818634
10.5281/zenodo.10162382,Philosophy,0,0.1850000023841858
10.5281/zenodo.10162413,Humanities,1,0.4968000054359436
10.5281/zenodo.10162413,Political science,0,0.31630000472068787
10.5281/zenodo.10162413,Philosophy,0,0.21170000731945038
10.5281/zenodo.10162413,Geography,0,0.19580000638961792
10.5281/zenodo.10162413,Sociology,0,0.16920000314712524
10.5281/zenodo.10162413,Art,0,0.15309999883174896
10.5281/zenodo.10162413,Work (physics),2,0.14090000092983246
10.5281/zenodo.10162413,Cartography,1,0.12970000505447388
10.5281/zenodo.10162413,Order (exchange),2,0.11779999732971191
10.5281/zenodo.10162413,Square (algebra),2,0.11240000277757645
10.5281/zenodo.10162424,Humanities,1,0.4056999981403351
10.5281/zenodo.10162424,Political science,0,0.38830000162124634
10.5281/zenodo.10162424,Context (archaeology),2,0.3677999973297119
10.5281/zenodo.10162424,Philosophy,0,0.30649998784065247
10.5281/zenodo.10162424,Work (physics),2,0.2272000014781952
10.5281/zenodo.10162424,Limiting,2,0.20829999446868896
10.5281/zenodo.10162424,Legislature,2,0.20759999752044678
10.5281/zenodo.10162424,Perspective (graphical),2,0.20679999887943268
10.5281/zenodo.10162424,Relation (database),2,0.20100000500679016
10.5281/zenodo.10162424,Meaning (existential),2,0.18320000171661377
10.5281/zenodo.10162481,Humanities,1,0.5171999931335449
10.5281/zenodo.10162481,Philosophy,0,0.5072000026702881
